fullName,games_played,total_points,avg_points,total_rebounds,avg_rebounds,total_assists,avg_assists,avg_fg_percentage,avg_three_pt_percentage,avg_ft_percentage,avg_minutes,total_steals,total_blocks,total_turnovers
Kenny Natt,49,150.0,3.061224489795918,40.0,0.8163265306122449,41.0,0.8367346938775511,0.33761224489795916,0.04081632653061224,0.12924489795918367,7.918367346938775,8.0,1.0,24.0
Kenny Payne,147,514.0,3.496598639455782,172.0,1.1700680272108843,61.0,0.41496598639455784,0.30459863945578236,0.0826530612244898,0.18366666666666664,8.006802721088436,38.0,22.0,68.0
Kenny Rollins,36,93.0,2.5833333333333335,2.0,0.05555555555555555,18.0,0.5,0.09452777777777778,0.0,0.3287222222222222,4.722222222222222,0.0,0.0,0.0
Kenny Sailors,5,15.0,3.0,0.0,0.0,0.0,0.0,0.13340000000000002,0.0,0.3666,0.0,0.0,0.0,0.0
Kenny Satterfield,120,321.0,2.675,95.0,0.7916666666666666,176.0,1.4666666666666666,0.161225,0.040141666666666666,0.176525,13.586666666666666,51.0,3.0,96.0
Kenny Smith,813,10177.0,12.517835178351783,1601.0,1.969249692496925,4378.0,5.3849938499385,0.45203936039360393,0.3181451414514145,0.5973050430504305,30.094409937888198,813.0,74.0,1753.0
Kenny Thomas,812,6262.0,7.711822660098522,4670.0,5.751231527093596,1049.0,1.291871921182266,0.36682389162561574,0.03472660098522168,0.37908990147783256,26.635174418604652,571.0,290.0,1136.0
Kenny Walker,474,3217.0,6.786919831223629,1850.0,3.9029535864978904,314.0,0.6624472573839663,0.4402995780590717,0.013713080168776372,0.4428016877637131,19.841772151898734,239.0,310.0,360.0
Kenny Williams,277,1269.0,4.581227436823105,710.0,2.563176895306859,168.0,0.6064981949458483,0.3945234657039711,0.0,0.2256606498194946,10.913357400722022,82.0,170.0,142.0
Kenny Wooten,7,3.0,0.42857142857142855,3.0,0.42857142857142855,1.0,0.14285714285714285,0.04757142857142858,0.04757142857142858,0.0,7.5,0.0,1.0,1.0
Kenrich Williams,581,2985.0,5.173310225303293,1930.0,3.344887348353553,823.0,1.4263431542461005,0.3631889081455806,0.2669722703639515,0.14310398613518197,17.99107764390897,350.0,112.0,353.0
Kent Bazemore,850,6067.0,7.1629279811097994,2369.0,2.7969303423848877,1286.0,1.5182998819362457,0.3202361275088548,0.24224557260920898,0.35037190082644626,19.837549933422103,740.0,346.0,1034.0
Kent Benson,708,6295.0,8.891242937853107,3965.0,5.600282485875706,1206.0,1.7033898305084745,0.4793728813559322,0.007062146892655367,0.4434449152542373,22.74576271186441,504.0,494.0,650.0
Kent Edelin,10,11.0,1.1,26.0,2.6,10.0,1.0,0.2333,0.0,0.15,14.3,5.0,4.0,3.0
Kentavious Caldwell-Pope,1123,11852.0,10.582142857142857,3218.0,2.8732142857142855,2014.0,1.7982142857142858,0.4065746173469388,0.32127232142857143,0.4811866071428571,28.67632110091743,1255.0,309.0,1107.0
Kenyon Martin,1015,11106.0,10.941871921182265,6087.0,5.997044334975369,1678.0,1.6532019704433498,0.4204807881773399,0.051887684729064035,0.4096433497536946,29.908944444444444,1046.0,1027.0,1569.0
Kenyon Martin Jr.,374,2802.0,7.491978609625669,1327.0,3.5481283422459895,402.0,1.0748663101604279,0.4531577540106952,0.20868716577540108,0.3542647058823529,20.946079027355623,159.0,152.0,270.0
Keon Clark,397,3041.0,7.659949622166247,2206.0,5.5566750629722925,341.0,0.8589420654911839,0.45146095717884127,0.0025188916876574307,0.41412594458438284,21.57591623036649,191.0,592.0,502.0
Keon Ellis,312,1622.0,5.198717948717949,523.0,1.6762820512820513,314.0,1.0064102564102564,0.32052884615384614,0.2587852564102564,0.21658012820512818,18.854244791666666,285.0,150.0,175.0
Keon Johnson,224,1430.0,6.383928571428571,468.0,2.0892857142857144,350.0,1.5625,0.2831741071428571,0.2074464285714286,0.2935982142857143,18.672272727272727,149.0,53.0,240.0
Kermit Washington,517,4742.0,9.172147001934237,4330.0,8.375241779497099,710.0,1.3733075435203095,0.49091295938104446,0.0,0.5034758220502902,25.27466150870406,324.0,458.0,585.0
Keron DeShields,2,7.0,3.5,8.0,4.0,2.0,1.0,0.1875,0.0,0.25,,2.0,0.0,7.0
Kerry Kittles,608,7835.0,12.886513157894736,2181.0,3.5871710526315788,1413.0,2.3240131578947367,0.39617269736842103,0.3054391447368421,0.4845016447368421,32.76868327402135,899.0,248.0,673.0
Keshad Johnson,142,232.0,1.6338028169014085,122.0,0.8591549295774648,32.0,0.22535211267605634,0.16135211267605634,0.0632605633802817,0.08908450704225353,9.101639344262296,26.0,16.0,34.0
Keshawn Justice,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Keshon Gilbert,4,17.0,4.25,5.0,1.25,12.0,3.0,0.375,0.0,0.5,18.2675,3.0,4.0,8.0
Kessler Edwards,286,690.0,2.4125874125874125,428.0,1.4965034965034965,119.0,0.4160839160839161,0.1803286713286713,0.14224825174825176,0.10314685314685315,11.576633663366337,76.0,59.0,87.0
Kevin Anderson,1,3.0,3.0,1.0,1.0,0.0,0.0,0.333,0.0,0.5,5.0,0.0,0.0,0.0
Kevin Braswell,1,4.0,4.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,6.0,0.0,0.0,0.0
Kevin Brooks,128,422.0,3.296875,143.0,1.1171875,48.0,0.375,0.3485078125,0.063796875,0.203125,8.09375,18.0,6.0,69.0
Kevin Burleson,78,106.0,1.358974358974359,43.0,0.5512820512820513,72.0,0.9230769230769231,0.1242948717948718,0.09465384615384616,0.09935897435897435,10.481481481481481,34.0,2.0,45.0
Kevin Crescenzi,1,6.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0
Kevin Duckworth,755,8870.0,11.748344370860927,4338.0,5.7456953642384105,682.0,0.9033112582781457,0.44029801324503315,0.004635761589403974,0.5347894039735099,25.838881491344875,359.0,350.0,1392.0
Kevin Durant,1503,39324.0,26.198534310459692,10024.0,6.678214523650899,6276.0,4.181212524983344,0.4945069953364424,0.37840772818121254,0.8301812125249834,35.93978399272397,1518.0,1612.0,4550.0
Kevin Edwards,664,6660.0,10.03012048192771,1676.0,2.5240963855421685,1626.0,2.4487951807228914,0.3552981927710843,0.12090210843373493,0.48067168674698796,25.274509803921568,833.0,198.0,1152.0
Kevin Gamble,690,6425.0,9.31159420289855,1523.0,2.2072463768115944,1356.0,1.9652173913043478,0.42872318840579715,0.12509420289855072,0.40286231884057977,22.40735294117647,493.0,185.0,610.0
Kevin Garnett,1781,29438.0,16.528916339135318,16632.0,9.3385738349242,6079.0,3.4132509825940485,0.4724014598540146,0.07119483436271758,0.6013127456485121,33.559499702203695,2114.0,2276.0,3641.0
Kevin Grevey,742,8149.0,10.982479784366577,1740.0,2.3450134770889486,1347.0,1.8153638814016173,0.3951576819407008,0.052227762803234504,0.5365202156334232,22.737196765498652,227.0,65.0,374.0
Kevin Henderson,22,65.0,2.9545454545454546,24.0,1.0909090909090908,34.0,1.5454545454545454,0.2883636363636364,0.0,0.20072727272727275,10.681818181818182,9.0,0.0,21.0
Kevin Hervey,20,25.0,1.25,16.0,0.8,6.0,0.3,0.07915,0.05500000000000001,0.05,5.545454545454546,1.0,1.0,1.0
Kevin Huerter,640,6795.0,10.667189952904238,2061.0,3.2354788069073783,1723.0,2.704866562009419,0.3969591836734694,0.31853689167974886,0.2855211930926217,26.771814692982456,543.0,232.0,724.0
Kevin II,1,5.0,5.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,,1.0,0.0,1.0
Kevin Johnson,857,15153.0,17.68144690781797,2753.0,3.2123687281213535,7646.0,8.921820303383898,0.4784247374562427,0.10219369894982497,0.7619603267211202,34.364285714285714,1214.0,206.0,2612.0
Kevin Jones,71,102.0,1.4366197183098592,89.0,1.2535211267605635,11.0,0.15492957746478872,0.16332394366197184,0.0,0.05164788732394366,9.54054054054054,11.0,6.0,8.0
Kevin Jr.,1,16.0,16.0,2.0,2.0,1.0,1.0,0.778,0.5,1.0,,0.0,0.0,3.0
Kevin Knox II,489,2507.0,5.158436213991769,953.0,1.9609053497942386,249.0,0.5123456790123457,0.25594650205761316,0.19619753086419753,0.25379423868312756,16.71568115942029,125.0,88.0,280.0
Kevin Kruger,5,17.0,3.4,8.0,1.6,5.0,1.0,0.3466,0.4,0.2,12.2,1.0,0.0,2.0
Kevin Kunnert,577,4816.0,8.346620450606586,3995.0,6.923743500866551,762.0,1.3206239168110918,0.4054003466204506,0.0,0.3504003466204506,19.27729636048527,184.0,479.0,283.0
Kevin Lisch,2,29.0,14.5,10.0,5.0,10.0,5.0,0.48,0.25,1.0,,4.0,0.0,4.0
Kevin Loder,148,875.0,5.912162162162162,338.0,2.2837837837837838,173.0,1.1689189189189189,0.42388513513513515,0.037162162162162164,0.3228175675675676,14.14864864864865,55.0,42.0,90.0
Kevin Loughery,799,12110.0,15.156445556946183,1867.0,2.3366708385481854,2156.0,2.6983729662077596,0.30149812265331666,0.0,0.7186695869837296,18.612015018773466,0.0,0.0,0.0
Kevin Love,1384,17620.0,12.740419378163413,10935.0,7.906724511930586,2490.0,1.8004338394793926,0.34972668112798266,0.2556399132321041,0.5471344902386117,27.23251736111111,694.0,439.0,1924.0
Kevin Lyde,6,20.0,3.3333333333333335,15.0,2.5,0.0,0.0,0.4603333333333333,0.0,0.16666666666666666,8.333333333333334,0.0,3.0,3.0
Kevin Lynch,96,310.0,3.2291666666666665,120.0,1.25,109.0,1.1354166666666667,0.34377083333333336,0.03125,0.2450520833333333,11.9375,48.0,15.0,68.0
Kevin Martin,955,13641.0,14.283769633507854,2521.0,2.6397905759162303,1473.0,1.5424083769633508,0.3522020942408377,0.2830534031413613,0.6352041884816754,28.992518703241895,716.0,86.0,1328.0
Kevin McCullar Jr.,50,74.0,1.48,45.0,0.9,29.0,0.58,0.14722,0.07998,0.068,8.109642857142857,15.0,2.0,15.0
Kevin McHale,1143,20542.0,17.972003499562554,8388.0,7.338582677165355,1948.0,1.7042869641294838,0.5468862642169728,0.027631671041119858,0.696241469816273,31.38057742782152,367.0,1786.0,1972.0
Kevin McKenna,244,1320.0,5.409836065573771,318.0,1.3032786885245902,342.0,1.401639344262295,0.3432704918032787,0.14326229508196722,0.3546762295081967,14.188524590163935,178.0,24.0,196.0
Kevin Murphy,60,48.0,0.8,8.0,0.13333333333333333,5.0,0.08333333333333333,0.09695000000000001,0.06666666666666667,0.05,4.115384615384615,2.0,0.0,7.0
Kevin O'Shea,81,393.0,4.851851851851852,0.0,0.0,9.0,0.1111111111111111,0.01574074074074074,0.0,0.5831975308641975,0.691358024691358,0.0,0.0,0.0
Kevin Ollie,914,2698.0,2.9518599562363237,1083.0,1.1849015317286653,1612.0,1.763676148796499,0.2674420131291029,0.009846827133479213,0.3070601750547046,14.617606602475929,370.0,25.0,532.0
Kevin Palmer,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
Kevin Pangos,60,62.0,1.0333333333333334,15.0,0.25,44.0,0.7333333333333333,0.09668333333333333,0.05831666666666667,0.05,7.785714285714286,6.0,1.0,12.0
Kevin Pittsnogle,3,3.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,3.6666666666666665,0.0,1.0,1.0
Kevin Porter,704,8129.0,11.546875,1241.0,1.7627840909090908,5427.0,7.708806818181818,0.44509659090909093,0.002840909090909091,0.5030511363636364,27.80965909090909,312.0,36.0,396.0
Kevin Porter Jr.,353,4706.0,13.331444759206798,1385.0,3.923512747875354,1614.0,4.572237960339943,0.4000878186968838,0.2820084985835694,0.5213682719546743,27.24468468468468,404.0,97.0,862.0
Kevin Pritchard,98,340.0,3.4693877551020407,90.0,0.9183673469387755,152.0,1.5510204081632653,0.3120918367346939,0.05612244897959184,0.32516326530612244,11.96808510638298,37.0,13.0,82.0
Kevin Restani,559,3428.0,6.132379248658318,2220.0,3.9713774597495526,749.0,1.3398926654740608,0.41304651162790695,0.012522361359570662,0.2193685152057245,18.152057245080503,189.0,113.0,161.0
Kevin Salvadori,77,42.0,0.5454545454545454,45.0,0.5844155844155844,13.0,0.16883116883116883,0.05194805194805195,0.0,0.07792207792207792,5.794871794871795,2.0,24.0,17.0
Kevin Seraphin,601,2784.0,4.632279534109817,1633.0,2.7171381031613975,271.0,0.4509151414309484,0.33781031613976703,0.0,0.1943394342762063,14.731759656652361,100.0,328.0,508.0
Kevin Stacom,373,1822.0,4.884718498659518,525.0,1.4075067024128687,547.0,1.4664879356568365,0.3545335120643432,0.0013404825737265416,0.2585174262734585,12.777479892761393,55.0,6.0,75.0
Kevin Thompson,14,13.0,0.9285714285714286,13.0,0.9285714285714286,3.0,0.21428571428571427,0.21428571428571427,0.0,0.03571428571428571,4.142857142857143,0.0,2.0,5.0
Kevin White,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Kevin Williams,281,1404.0,4.99644128113879,398.0,1.416370106761566,359.0,1.2775800711743772,0.38747686832740214,0.0071174377224199285,0.376423487544484,11.669039145907472,184.0,35.0,269.0
Kevin Willis,1640,18236.0,11.11951219512195,12538.0,7.6451219512195125,1389.0,0.8469512195121951,0.4208774390243903,0.021239634146341464,0.48620914634146345,26.55876559422193,1016.0,788.0,2649.0
Kevin Wohlrath,1,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0
Kevinn Pinkney,7,31.0,4.428571428571429,15.0,2.142857142857143,5.0,0.7142857142857143,0.302,0.07142857142857142,0.21428571428571427,16.166666666666668,3.0,3.0,4.0
Kevon Harris,71,207.0,2.9571428571428573,100.0,1.4285714285714286,25.0,0.35714285714285715,0.2385857142857143,0.12007142857142857,0.2207904761904762,12.467555555555554,23.0,8.0,30.0
Kevon Looney,899,3680.0,4.102564102564102,4268.0,4.758082497212932,1196.0,1.3333333333333333,0.4558706800445931,0.013935340022296544,0.23729877369007804,16.831989319092123,386.0,389.0,446.0
Keyon Dooling,890,5625.0,6.320224719101123,1052.0,1.1820224719101124,1735.0,1.949438202247191,0.35947303370786515,0.21860112359550563,0.40281460674157304,18.449328449328448,512.0,85.0,880.0
Keyontae Johnson,23,52.0,2.260869565217391,28.0,1.2173913043478262,10.0,0.43478260869565216,0.1891304347826087,0.11956521739130435,0.09782608695652174,10.071666666666665,6.0,1.0,7.0
Keyonte George,222,3535.0,15.923423423423424,689.0,3.1036036036036037,1091.0,4.914414414414415,0.3802882882882883,0.3115855855855856,0.6580720720720721,29.312918660287078,149.0,34.0,566.0
Khalid El-Amin,55,314.0,5.709090909090909,81.0,1.4727272727272727,145.0,2.6363636363636362,0.308,0.19396363636363634,0.24256363636363634,18.2,48.0,2.0,54.0
Khalid Reeves,319,2167.0,6.793103448275862,580.0,1.8181818181818181,886.0,2.7774294670846396,0.33398119122257053,0.2316050156739812,0.3519090909090909,20.794223826714802,234.0,32.0,446.0
Khalif Wyatt,4,17.0,4.25,1.0,0.25,4.0,1.0,0.43325,0.27075,0.375,11.75,2.0,0.0,3.0
Khaman Maluach,92,185.0,2.010869565217391,165.0,1.7934782608695652,10.0,0.10869565217391304,0.22116304347826088,0.042391304347826085,0.11594565217391305,9.510848484848486,9.0,35.0,33.0
Khem Birch,443,1591.0,3.5995475113122173,1448.0,3.276018099547511,315.0,0.7126696832579186,0.3382828054298643,0.02903393665158371,0.287079185520362,16.16060606060606,152.0,189.0,191.0
Khris Middleton,1031,15718.0,15.275024295432459,4615.0,4.484936831875608,3740.0,3.6345966958211857,0.42339067055393587,0.3425966958211856,0.6194645286686102,29.860218068535826,1068.0,186.0,2018.0
Khyri Thomas,109,179.0,1.6728971962616823,41.0,0.38317757009345793,37.0,0.34579439252336447,0.11877570093457944,0.09845794392523365,0.07209345794392524,9.222222222222221,21.0,11.0,15.0
Kiki Vandeweghe,880,17084.0,19.413636363636364,2976.0,3.381818181818182,1803.0,2.0488636363636363,0.49767500000000003,0.14709090909090908,0.7294511363636363,30.027272727272727,493.0,265.0,1396.0
Killian Hayes,277,2007.0,7.245487364620939,718.0,2.592057761732852,1248.0,4.505415162454874,0.3141552346570397,0.19527797833935018,0.3460505415162455,24.563399209486168,289.0,105.0,482.0
Killian Tillie,123,180.0,1.4634146341463414,87.0,0.7073170731707317,32.0,0.2601626016260163,0.12922764227642275,0.10500000000000001,0.054878048780487805,11.446428571428571,28.0,23.0,17.0
Kim Anderson,21,63.0,3.0,45.0,2.142857142857143,15.0,0.7142857142857143,0.26557142857142857,0.0,0.23919047619047618,10.666666666666666,4.0,5.0,22.0
Kim English,82,143.0,1.7439024390243902,52.0,0.6341463414634146,30.0,0.36585365853658536,0.15809756097560976,0.08048780487804878,0.1154390243902439,10.063829787234043,18.0,4.0,25.0
Kim Hughes,344,935.0,2.7180232558139537,1593.0,4.630813953488372,316.0,0.9186046511627907,0.3963575581395349,0.0,0.0839593023255814,16.3953488372093,215.0,295.0,183.0
Kimani Ffriend,6,12.0,2.0,21.0,3.5,1.0,0.16666666666666666,0.5,0.0,0.25,12.666666666666666,2.0,2.0,5.0
Kira Lewis Jr.,234,755.0,3.2264957264957266,197.0,0.8418803418803419,253.0,1.0811965811965811,0.2171752136752137,0.13244871794871793,0.1809102564102564,12.993661971830985,74.0,15.0,92.0
Kirk Haston,114,34.0,0.2982456140350877,28.0,0.24561403508771928,8.0,0.07017543859649122,0.07200000000000001,0.0,0.021929824561403508,4.310344827586207,1.0,6.0,10.0
Kirk Hinrich,1092,11032.0,10.102564102564102,2917.0,2.671245421245421,4777.0,4.374542124542124,0.3739368131868132,0.33415934065934066,0.42295970695970697,29.581213307240706,1117.0,277.0,1840.0
Kirk Penney,8,14.0,1.75,4.0,0.5,2.0,0.25,0.138875,0.104125,0.0,6.285714285714286,1.0,0.0,5.0
Kirk Snyder,301,1489.0,4.946843853820598,543.0,1.803986710963455,267.0,0.8870431893687708,0.30988039867109635,0.17624584717607972,0.2924019933554817,16.084745762711865,95.0,75.0,239.0
Kiwane Garris,66,72.0,1.0909090909090908,20.0,0.30303030303030304,30.0,0.45454545454545453,0.14254545454545453,0.06060606060606061,0.12753030303030302,7.419354838709677,7.0,1.0,16.0
Klay Thompson,1203,21321.0,17.75270607826811,3996.0,3.3272273105745214,2577.0,2.1457119067443795,0.4221240632805995,0.3800174854288093,0.5033272273105746,31.333324675324672,955.0,581.0,1858.0
Kleon Penn,7,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
Kobe Brown,238,609.0,2.5588235294117645,376.0,1.5798319327731092,151.0,0.634453781512605,0.23797478991596638,0.13476470588235293,0.12381092436974789,11.254233128834356,54.0,27.0,88.0
Kobe Bryant,1749,40454.0,23.129788450543167,8429.0,4.819325328759291,7584.0,4.3361921097770155,0.41290737564322466,0.26014236706689536,0.7294745568896513,35.57960244648318,2370.0,800.0,4829.0
Kobe Bufkin,103,290.0,2.8155339805825244,98.0,0.9514563106796117,81.0,0.7864077669902912,0.1813009708737864,0.094,0.14094174757281552,11.892222222222221,17.0,15.0,46.0
Kobe Sanders,81,531.0,6.555555555555555,160.0,1.9753086419753085,117.0,1.4444444444444444,0.4048148148148148,0.30777777777777776,0.2654320987654321,19.476527777777775,51.0,10.0,85.0
Kobi Simmons,65,282.0,4.40625,71.0,1.109375,99.0,1.546875,0.3075625,0.12609375,0.231765625,15.81132075471698,30.0,9.0,64.0
Koby Brea,24,49.0,2.0416666666666665,9.0,0.375,15.0,0.625,0.1845,0.17958333333333334,0.041666666666666664,7.866428571428571,2.0,0.0,5.0
Kon Knueppel,89,1578.0,17.730337078651687,460.0,5.168539325842697,290.0,3.258426966292135,0.4662134831460674,0.398438202247191,0.7015393258426966,30.63640449438202,61.0,19.0,171.0
Korleone Young,8,13.0,1.625,4.0,0.5,1.0,0.125,0.1875,0.0625,0.125,4.666666666666667,0.0,0.0,1.0
Kornel David,131,549.0,4.190839694656488,306.0,2.33587786259542,63.0,0.48091603053435117,0.2968473282442748,0.0,0.34173282442748093,14.027522935779816,46.0,24.0,92.0
Kosta Koufos,911,4321.0,4.7535753575357536,3836.0,4.22002200220022,393.0,0.43234323432343236,0.41185918591859183,0.0022002200220022,0.20061496149614963,15.647741935483872,323.0,558.0,536.0
Kosta Perovic,24,12.0,0.5,14.0,0.5833333333333334,1.0,0.041666666666666664,0.063875,0.0,0.0625,6.125,1.0,4.0,1.0
Kostas Antetokounmpo,75,75.0,1.0135135135135136,60.0,0.8108108108108109,13.0,0.17567567567567569,0.1272162162162162,0.0045000000000000005,0.13063513513513514,6.235294117647059,9.0,17.0,21.0
Kostas Papanikolaou,117,316.0,2.700854700854701,186.0,1.5897435897435896,121.0,1.0341880341880343,0.18896581196581194,0.13516239316239317,0.12151282051282052,14.976470588235294,50.0,24.0,94.0
Kris Dunn,579,3937.0,6.823223570190641,1748.0,3.02946273830156,2031.0,3.5199306759098787,0.3916447140381283,0.26100346620450604,0.24646100519930675,23.17106941838649,797.0,200.0,817.0
Kris Humphries,1064,6003.0,5.6419172932330826,4739.0,4.453947368421052,610.0,0.5733082706766918,0.3470328947368421,0.028906015037593984,0.34489285714285717,17.084821428571427,375.0,507.0,788.0
Kris Joseph,38,74.0,1.9473684210526316,31.0,0.8157894736842105,6.0,0.15789473684210525,0.13052631578947368,0.04913157894736842,0.20392105263157895,8.26086956521739,6.0,3.0,13.0
Kris Lang,5,16.0,3.2,10.0,2.0,2.0,0.4,0.54,0.0,0.25,9.4,2.0,0.0,6.0
Kris Murray,260,1090.0,4.1923076923076925,666.0,2.5615384615384613,251.0,0.9653846153846154,0.29076153846153846,0.1628923076923077,0.17385,19.182647058823527,152.0,65.0,156.0
Kristaps Porzingis,686,11140.0,16.28654970760234,4399.0,6.431286549707602,1071.0,1.5657894736842106,0.3947183235867446,0.2932002923976608,0.6331710526315789,29.112895622895625,432.0,1012.0,948.0
Kristaps Porziņģis,1,7.0,7.0,2.0,2.0,0.0,0.0,0.333,0.667,0.5,,0.0,1.0,2.0
Kun Si,3,1.0,0.3333333333333333,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,,0.0,0.0,3.0
Kurk Lee,48,66.0,1.375,30.0,0.625,34.0,0.7083333333333334,0.17254166666666668,0.0625,0.22566666666666668,5.520833333333333,11.0,2.0,20.0
Kurt Looby,1,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0
Kurt Nimphius,589,3672.0,6.234295415959253,2557.0,4.341256366723259,699.0,1.1867572156196944,0.4329252971137521,0.003395585738539898,0.37010186757215624,19.943972835314092,183.0,691.0,573.0
Kurt Rambis,1019,5322.0,5.222767419038273,5719.0,5.612365063788028,1048.0,1.028459273797841,0.4717350343473994,0.0,0.3776104023552503,18.491658488714425,781.0,487.0,1095.0
Kurt Thomas,1402,9781.0,6.976462196861626,8134.0,5.801711840228245,1316.0,0.9386590584878745,0.4102154065620542,0.006419400855920114,0.32572325249643364,23.40349483717236,801.0,920.0,1392.0
Kwame Brown,850,4428.0,5.209411764705882,3587.0,4.22,596.0,0.7011764705882353,0.35202352941176474,0.001176470588235294,0.3135964705882353,21.506849315068493,346.0,405.0,835.0
Ky Bowman,56,355.0,6.339285714285714,129.0,2.3035714285714284,139.0,2.482142857142857,0.32975000000000004,0.21060714285714285,0.264875,20.54901960784314,45.0,11.0,72.0
Kyle Adnam,2,9.0,4.5,5.0,2.5,2.0,1.0,0.5,0.5,0.25,,0.0,0.0,3.0
Kyle Alexander,12,2.0,0.16666666666666666,7.0,0.5833333333333334,0.0,0.0,0.08333333333333333,0.0,0.0,5.6,0.0,1.0,2.0
Kyle Anderson,999,5946.0,5.981891348088531,3696.0,3.7183098591549295,2419.0,2.4336016096579476,0.4010985915492958,0.16250704225352114,0.3346036217303823,20.449043348281016,860.0,536.0,883.0
Kyle Bailey,2,0.0,0.0,3.0,1.5,4.0,2.0,0.0,0.0,0.0,8.5,0.0,0.0,4.0
Kyle Bowen,1,6.0,6.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,15.37,0.0,0.0,1.0
Kyle Casey,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Kyle Collinsworth,62,110.0,1.8333333333333333,125.0,2.0833333333333335,66.0,1.1,0.20181666666666667,0.05416666666666667,0.16945,13.58974358974359,21.0,10.0,33.0
Kyle Filipowski,162,1583.0,9.771604938271604,1015.0,6.265432098765432,346.0,2.1358024691358026,0.46071604938271604,0.28094444444444444,0.4542592592592593,21.837272727272726,125.0,64.0,234.0
Kyle Fogg,4,50.0,12.5,8.0,2.0,17.0,4.25,0.276,0.28225,0.59175,3.0,1.0,0.0,5.0
Kyle Guy,120,241.0,2.0083333333333333,68.0,0.5666666666666667,68.0,0.5666666666666667,0.14729166666666668,0.10881666666666666,0.12611666666666668,8.35483870967742,17.0,1.0,39.0
Kyle Hines,2,16.0,8.0,13.0,6.5,3.0,1.5,0.5125,0.0,0.5,24.0,0.0,4.0,4.0
Kyle Korver,1536,13948.0,9.086644951140066,4226.0,2.7530944625407168,2412.0,1.5713355048859934,0.4025055374592834,0.387085342019544,0.39698371335504884,24.441941015089164,933.0,484.0,1529.0
Kyle Kuzma,701,10836.0,15.524355300859598,3978.0,5.699140401146132,1730.0,2.4785100286532953,0.42924068767908313,0.29219627507163326,0.5191446991404012,29.547964338781572,373.0,326.0,1388.0
Kyle Lowry,1559,19177.0,12.332475884244372,5859.0,3.7678456591639873,8252.0,5.306752411575562,0.3704938906752412,0.2883369774919614,0.5909241157556271,30.09531125205544,1790.0,417.0,3129.0
Kyle Macy,595,5659.0,9.5109243697479,1326.0,2.2285714285714286,2372.0,3.9865546218487395,0.4806033613445378,0.18807563025210083,0.4651193277310924,26.057142857142857,678.0,52.0,768.0
Kyle Mangas,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle O'Quinn,673,2854.0,4.2533532041728765,2447.0,3.6467958271236958,737.0,1.098360655737705,0.35562593144560356,0.037630402384500744,0.22867064083457525,13.978764478764479,210.0,512.0,536.0
Kyle Singler,486,2592.0,5.366459627329193,1114.0,2.3064182194616976,296.0,0.6128364389233955,0.32130848861283645,0.24121532091097309,0.2807060041407867,21.121518987341773,230.0,118.0,319.0
Kyle Weaver,126,401.0,3.1825396825396823,176.0,1.3968253968253967,138.0,1.0952380952380953,0.2806825396825397,0.1443809523809524,0.21495238095238095,16.988505747126435,60.0,34.0,89.0
Kyle Wiltjer,55,78.0,1.4181818181818182,27.0,0.4909090909090909,5.0,0.09090909090909091,0.12636363636363637,0.13932727272727274,0.02727272727272727,6.043478260869565,4.0,3.0,9.0
Kylor Kelley,23,38.0,1.6521739130434783,39.0,1.6956521739130435,6.0,0.2608695652173913,0.2391304347826087,0.0,0.13043478260869565,10.781666666666666,1.0,3.0,5.0
Kyrie Irving,994,21445.0,21.661616161616163,3683.0,3.72020202020202,5091.0,5.142424242424243,0.43923333333333336,0.3548171717171717,0.7337717171717172,33.65984897518878,1212.0,411.0,2259.0
Kyrin Galloway,2,5.0,2.5,2.0,1.0,0.0,0.0,0.2,0.125,0.0,,1.0,0.0,0.0
Kyrylo Fesenko,255,474.0,1.8588235294117648,397.0,1.5568627450980392,68.0,0.26666666666666666,0.23644705882352943,0.0,0.12772941176470587,9.133720930232558,25.0,83.0,120.0
Kyshawn George,139,1391.0,10.007194244604317,567.0,4.079136690647482,409.0,2.9424460431654675,0.35593525179856117,0.29367625899280575,0.38902158273381293,26.632142857142856,123.0,102.0,232.0
L.J. Peak,4,2.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,3.0,0.0,0.0,0.0
